:START_ID,:END_ID,:TYPE,count,mode,prop,chance
EmptyIndustrialCan,TikitownPower.EmptyIndustrialCan,PRODUCES,1,,,1.0
70dodgeMakeTire,Base.DodgeRTtire3,PRODUCES,1,,,1.0
70dodgeRTMakeHood,Base.DG70RTEngineDoor,PRODUCES,1,,,1.0
70dodgePDMakeHood,Base.DG70PDEngineDoor,PRODUCES,1,,,1.0
70dodgeTAMakeHood,Base.DG70TAEngineDoor1,PRODUCES,1,,,1.0
70dodgeMakeFrontDoor,Base.DG70Door3,PRODUCES,1,,,1.0
70dodgeMakeTrunkLid,Base.DG70TrunkDoor3,PRODUCES,1,,,1.0
70dodgeMakeFrontSeat,Base.DodgeFrontSeat3,PRODUCES,1,,,1.0
70dodgeMakeRearSeat,Base.DodgeRearSeat3,PRODUCES,1,,,1.0
70dodgeMakeFrontWindshield,Base.DG70Windshield3,PRODUCES,1,,,1.0
70dodgeMakeFrontSideWindow,Base.DG70FrontSideWindow3,PRODUCES,1,,,1.0
70dodgeMakeRearSideWindow,Base.DG70RearSideWindow3,PRODUCES,1,,,1.0
70dodgeMakeRearWindshield,Base.DG70WindshieldRear3,PRODUCES,1,,,1.0
70dodgeMakeFrontWindowArmor,Base.DG70DoorArmor,PRODUCES,1,,,1.0
70dodgeMakeFrontWindshieldArmor,Base.DG70WindshieldArmor,PRODUCES,1,,,1.0
70dodgeBMakeFrontWindshieldArmor,Base.DG70WindshieldArmorB,PRODUCES,1,,,1.0
70dodgeMakeRearWindshieldArmor,Base.DG70WindshieldRearArmor,PRODUCES,1,,,1.0
70dodgeMakeFrontBumper,Base.DG70FrontBumper0,PRODUCES,1,,,1.0
70dodgeMakeRearBumper,Base.DG70RearBumper0,PRODUCES,1,,,1.0
70dodgeMakeFrontBullbarA,Base.DG70FrontBumperA,PRODUCES,1,,,1.0
70dodgeMakeFrontBullbarB,Base.DG70FrontBumperB,PRODUCES,1,,,1.0
70dodgeMakeFrontBullbarC,Base.DG70FrontBumperC,PRODUCES,1,,,1.0
70dodgeMakeRearBullbarA,Base.DG70RearBumperA,PRODUCES,1,,,1.0
70dodgeMakeRearBullbarB,Base.DG70RearBumperB,PRODUCES,1,,,1.0
70dodgeMakeRearBullbarC,Base.DG70RearBumperC,PRODUCES,1,,,1.0
70dodgeMakeRoofrack,Base.OldSmallRoofrack3,PRODUCES,1,,,1.0
88toyotaHiluxMakeTire,Base.88toyotaHiluxTire2,PRODUCES,1,,,1.0
88toyotaHiluxMakeHood,Base.88toyotaHiluxEngineDoor2,PRODUCES,1,,,1.0
88toyotaHiluxMakeFrontDoor,Base.88toyotaHiluxFrontDoor2,PRODUCES,1,,,1.0
88toyotaHiluxMakeTrunkLid,Base.88toyotaHiluxTrunkDoor2,PRODUCES,1,,,1.0
88toyotaHiluxMakeFrontSeat,Base.88toyotaHiluxSeatFront2,PRODUCES,1,,,1.0
88toyotaHiluxMakeRearSeat,Base.88toyotaHiluxSeatRear2,PRODUCES,1,,,1.0
88toyotaHiluxMakeFrontWindshield,Base.88toyotaHiluxWindshield2,PRODUCES,1,,,1.0
88toyotaHiluxMakeFrontSideWindow,Base.88toyotaHiluxFrontSideWindow2,PRODUCES,1,,,1.0
88toyotaHiluxMakeBackSideWindow,Base.88toyotaHiluxBackSideWindow2,PRODUCES,1,,,1.0
88toyotaHiluxMakeRearWindshield,Base.88toyotaHiluxWindshieldRear2,PRODUCES,1,,,1.0
88toyotaHiluxMakeFrontWindshieldArmor,Base.88toyotaHiluxWindshieldArmor,PRODUCES,1,,,1.0
88toyotaHiluxMakeFrontWindowArmor,Base.88toyotaHiluxFrontWindowArmor,PRODUCES,1,,,1.0
88toyotaHiluxMakeBackWindowArmor,Base.88toyotaHiluxBackWindowArmor,PRODUCES,1,,,1.0
88toyotaHiluxMakeRearWindshieldArmor,Base.88toyotaHiluxWindshieldRearArmor,PRODUCES,1,,,1.0
88toyotaHiluxMakeFrontBumper,Base.88toyotaHiluxBumperFront0,PRODUCES,1,,,1.0
88toyotaHiluxMakeRearBumper,Base.88toyotaHiluxBumperRear0,PRODUCES,1,,,1.0
88toyotaHiluxMakeFrontBullbar,Base.88toyotaHiluxBullbarFrontA,PRODUCES,1,,,1.0
88toyotaHiluxMakeRearBullbar,Base.88toyotaHiluxBullbarRearA,PRODUCES,1,,,1.0
88toyotaHiluxMakeRollbar,Base.88toyotaHiluxRollbar2,PRODUCES,1,,,1.0
88toyotaHiluxMakeMudflaps,Base.88toyotaHiluxMudflaps2,PRODUCES,1,,,1.0
88toyotaHiluxMakeSidesteps,Base.88toyotaHiluxSideSteps2,PRODUCES,1,,,1.0
88toyotaHiluxMakeBedCap,Base.88toyotaHiluxBedCap2,PRODUCES,1,,,1.0
88toyotaHiluxMakeRoofrack,Base.88toyotaHiluxRoofrack2,PRODUCES,1,,,1.0
69chargerMakeTire,Base.69chargerTire3,PRODUCES,1,,,1.0
69chargerMakeTire2,Base.moparMagnum500TAtire3,PRODUCES,1,,,1.0
69chargerMakeTire3,Base.69chargerDemonTire2,PRODUCES,1,,,1.0
69chargerMakeHood,Base.69chargerEngineDoor3,PRODUCES,1,,,1.0
69chargerMakeHood2,Base.69chargerDemonEngineDoor3,PRODUCES,1,,,1.0
69chargerMakeFrontDoor,Base.69chargerFrontDoor3,PRODUCES,1,,,1.0
69chargerMakeTrunkLid,Base.69chargerTrunkDoor3,PRODUCES,1,,,1.0
69chargerDaytonaMakeTrunkLid,Base.69chargerDaytonaTrunkDoor3,PRODUCES,1,,,1.0
69chargerMakeFrontSeat,Base.69chargerFrontSeat3,PRODUCES,1,,,1.0
69chargerMakeRearSeat,Base.69chargerRearSeat3,PRODUCES,1,,,1.0
69chargerMakeFrontSeat2,Base.69chargerDemonFrontSeat3,PRODUCES,1,,,1.0
69chargerMakeFrontWindshield,Base.69chargerWindshield3,PRODUCES,1,,,1.0
69chargerMakeFrontSideWindow,Base.69chargerFrontSideWindow3,PRODUCES,1,,,1.0
69chargerMakeRearSideWindow,Base.69chargerRearSideWindow3,PRODUCES,1,,,1.0
69chargerMakeRearWindshield,Base.69chargerWindshieldRear3,PRODUCES,1,,,1.0
69chargerMakeFrontWindowArmor,Base.69chargerFrontWindowArmor,PRODUCES,1,,,1.0
69chargerMakeRearWindowArmor,Base.69chargerRearWindowArmor,PRODUCES,1,,,1.0
69chargerMakeFrontWindshieldArmor,Base.69chargerWindshieldArmor,PRODUCES,1,,,1.0
69chargerMakeRearWindshieldArmor,Base.69chargerWindshieldRearArmor,PRODUCES,1,,,1.0
69chargerMakeFrontBumper,Base.69chargerBumperFront0,PRODUCES,1,,,1.0
69chargerMakeFrontBullbar,Base.69chargerBullbarFrontA,PRODUCES,1,,,1.0
69chargerMakeReinforcedFrontBumper,Base.69chargerBumperFrontA,PRODUCES,1,,,1.0
69chargerDaytonaMakeReinforcedFrontBumper,Base.69chargerBumperFrontB,PRODUCES,1,,,1.0
69chargerMakeRearBumper,Base.69chargerBumperRear0,PRODUCES,1,,,1.0
69chargerMakeFrontBullbar2,Base.69chargerDemonBullbarFrontD,PRODUCES,1,,,1.0
69chargerMakeRearBullbar2,Base.69chargerDemonBullbarRearD,PRODUCES,1,,,1.0
69chargerMakeSmallVintageRoofrack,Base.OldSmallRoofrack3,PRODUCES,1,,,1.0
MakeLegendaryNaginataWood,LN.LegendaryNaginata_Wood,PRODUCES,1,,,1.0
MakeLegendaryNaginataGrey,LN.LegendaryNaginata_Grey,PRODUCES,1,,,1.0
MakeLegendaryNaginataGreen,LN.LegendaryNaginata_Green,PRODUCES,1,,,1.0
MakeLegendaryNaginataBrown,LN.LegendaryNaginata_Brown,PRODUCES,1,,,1.0
MakeLegendaryNaginataBlack,LN.LegendaryNaginata_Black,PRODUCES,1,,,1.0
MakeLegendaryNaginataPink,LN.LegendaryNaginata_Pink,PRODUCES,1,,,1.0
MakeLegendaryNaginataOrange,LN.LegendaryNaginata_Orange,PRODUCES,1,,,1.0
MakeLegendaryNaginataPurple,LN.LegendaryNaginata_Purple,PRODUCES,1,,,1.0
MakeLegendaryNaginataBlue,LN.LegendaryNaginata_Blue,PRODUCES,1,,,1.0
MakeLegendaryNaginataRed,LN.LegendaryNaginata_Red,PRODUCES,1,,,1.0
MakeLegendaryNaginataWhite,LN.LegendaryNaginata_White,PRODUCES,1,,,1.0
MakeLegendaryNaginataWood,LN.LegendaryNaginata_Wood,PRODUCES,1,,,1.0
MakeLegendaryNaginataGrey,LN.LegendaryNaginata_Grey,PRODUCES,1,,,1.0
MakeLegendaryNaginataGreen,LN.LegendaryNaginata_Green,PRODUCES,1,,,1.0
MakeLegendaryNaginataBrown,LN.LegendaryNaginata_Brown,PRODUCES,1,,,1.0
MakeLegendaryNaginataBlack,LN.LegendaryNaginata_Black,PRODUCES,1,,,1.0
MakeLegendaryNaginataPink,LN.LegendaryNaginata_Pink,PRODUCES,1,,,1.0
MakeLegendaryNaginataOrange,LN.LegendaryNaginata_Orange,PRODUCES,1,,,1.0
MakeLegendaryNaginataPurple,LN.LegendaryNaginata_Purple,PRODUCES,1,,,1.0
MakeLegendaryNaginataBlue,LN.LegendaryNaginata_Blue,PRODUCES,1,,,1.0
MakeLegendaryNaginataRed,LN.LegendaryNaginata_Red,PRODUCES,1,,,1.0
MakeLegendaryNaginataWhite,LN.LegendaryNaginata_White,PRODUCES,1,,,1.0
MakeLegendaryNaginataWood,LN.LegendaryNaginata_Wood,PRODUCES,1,,,1.0
MakeLegendaryNaginataGrey,LN.LegendaryNaginata_Grey,PRODUCES,1,,,1.0
MakeLegendaryNaginataGreen,LN.LegendaryNaginata_Green,PRODUCES,1,,,1.0
MakeLegendaryNaginataBrown,LN.LegendaryNaginata_Brown,PRODUCES,1,,,1.0
MakeLegendaryNaginataBlack,LN.LegendaryNaginata_Black,PRODUCES,1,,,1.0
MakeLegendaryNaginataPink,LN.LegendaryNaginata_Pink,PRODUCES,1,,,1.0
MakeLegendaryNaginataOrange,LN.LegendaryNaginata_Orange,PRODUCES,1,,,1.0
MakeLegendaryNaginataPurple,LN.LegendaryNaginata_Purple,PRODUCES,1,,,1.0
MakeLegendaryNaginataBlue,LN.LegendaryNaginata_Blue,PRODUCES,1,,,1.0
MakeLegendaryNaginataRed,LN.LegendaryNaginata_Red,PRODUCES,1,,,1.0
MakeLegendaryNaginataWhite,LN.LegendaryNaginata_White,PRODUCES,1,,,1.0
90pierceArrowMakeTire,Base.90pierceArrowTire2,PRODUCES,1,,,1.0
90pierceArrowMakeDoubleTires,Base.90pierceArrowDoubleTires2,PRODUCES,1,,,1.0
90pierceArrowDismantleDoubleTires,Base.90pierceArrowTire2,PRODUCES,2,,,1.0
90pierceArrowMakeHood,Base.90pierceArrowEngineDoor2,PRODUCES,1,,,1.0
90pierceArrowMakeFrontDoor,Base.90pierceArrowFrontDoor2,PRODUCES,1,,,1.0
90pierceArrowMakeRearDoor,Base.90pierceArrowRearDoor2,PRODUCES,1,,,1.0
90pierceArrowMakeTrunkLid,Base.90pierceArrowTrunkDoor2,PRODUCES,1,,,1.0
90pierceArrowMakeTrunkLidsLeft,Base.90pierceArrowTrunkDoorsLeft2,PRODUCES,1,,,1.0
90pierceArrowMakeTrunkLidsRight,Base.90pierceArrowTrunkDoorsRight2,PRODUCES,1,,,1.0
90pierceArrowMakeFrontSeat,Base.90pierceArrowSeat2,PRODUCES,1,,,1.0
90pierceArrowMakeFrontWindshield,Base.90pierceArrowWindshield2,PRODUCES,1,,,1.0
90pierceArrowMakeSideWindow,Base.90pierceArrowSideWindow2,PRODUCES,1,,,1.0
90pierceArrowMakeRearWindshield,Base.90pierceArrowRearWindshield2,PRODUCES,1,,,1.0
90pierceArrowMakeFrontWindshieldArmor,Base.90pierceArrowWindshieldArmor,PRODUCES,1,,,1.0
90pierceArrowMakeSideWindowArmor,Base.90pierceArrowSideWindowArmor,PRODUCES,1,,,1.0
90pierceArrowMakeRearWindshieldArmor,Base.90pierceArrowWindshieldRearArmor,PRODUCES,1,,,1.0
90pierceArrowMakeFrontBumper,Base.90pierceArrowBumper0,PRODUCES,1,,,1.0
90pierceArrowMakeReinforcedFrontBumper,Base.90pierceArrowReinforcedBumper1,PRODUCES,1,,,1.0
90pierceArrowMakeMudflaps,Base.90pierceArrowMudflaps2,PRODUCES,1,,,1.0
Craft_TurretPart,AutoTurret.TurretPart1,PRODUCES,1,,,1.0
Craft_AmmoCan,AutoTurret.AmmoCan1,PRODUCES,1,,,1.0
Craft_Silencer,AutoTurret.Silencer1,PRODUCES,1,,,1.0
Craft_Senser,AutoTurret.Senser1,PRODUCES,1,,,1.0
Craft_SignalSystem,AutoTurret.SignalSystem1,PRODUCES,1,,,1.0
Craft_TurretLight,AutoTurret.TurretLight1,PRODUCES,1,,,1.0
CraftSolarLamp,Base.SolarLampItem,PRODUCES,1,,,1.0
BindSkillRecoveryJournal,Base.SkillRecoveryBoundJournal,PRODUCES,1,,,1.0
84oldsmobile98MakeHood,Base.84oldsmobile98EngineDoor1,PRODUCES,1,,,1.0
84oldsmobile98MakeTrunkLid,Base.84oldsmobile98TrunkDoor1,PRODUCES,1,,,1.0
84oldsmobile98MakeFrontSeat,Base.84oldsmobile98SeatFront1,PRODUCES,1,,,1.0
84oldsmobile98MakeRearSeat,Base.84oldsmobile98SeatRear1,PRODUCES,1,,,1.0
84oldsmobile98MakeFrontBumper,Base.84oldsmobile98BumperFront0,PRODUCES,1,,,1.0
84oldsmobile98MakeReinforcedFrontBumper,Base.84oldsmobile98BumperFrontA,PRODUCES,1,,,1.0
84oldsmobile98MakeRearBumper,Base.84oldsmobile98BumperRear0,PRODUCES,1,,,1.0
MakeYidefuren02,Base.Yidefuren02,PRODUCES,1,,,1.0
86oshkoshP19AMakeHood,Base.P19AEngineDoor2,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontDoor,Base.P19ACarFrontDoor2,PRODUCES,1,,,1.0
86oshkoshP19AMakeRoofHatch,Base.P19ARoofHatch2,PRODUCES,1,,,1.0
86oshkoshP19AMakeTrunkLid,Base.P19ATrunkDoor2,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontWindshield,Base.P19AWindshield2,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontSideWindow,Base.P19ASideWindow2,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontWindshieldArmor,Base.P19AWindshieldArmor,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontWindowArmor,Base.P19ACarFrontDoorArmor,PRODUCES,1,,,1.0
86oshkoshP19AMakeRoofrack,Base.P19ARoofrack,PRODUCES,1,,,1.0
86oshkoshP19AMakeSideTireMount,Base.P19ASpareMount1,PRODUCES,1,,,1.0
86oshkoshP19AMakeRoofTireMount,Base.P19ASpareMount2,PRODUCES,1,,,1.0
86oshkoshP19AMakeRearLeftFender,Base.P19AFenderLeft1,PRODUCES,1,,,1.0
86oshkoshP19AMakeRearLeftMakeshiftFender,Base.P19AFenderLeft2,PRODUCES,1,,,1.0
86oshkoshP19AMakeRearRightFender,Base.P19AFenderRight1,PRODUCES,1,,,1.0
86oshkoshP19AMakeRearRightMakeshiftFender,Base.P19AFenderRight2,PRODUCES,1,,,1.0
M1082MakeTrunkLid,Base.M1082TrunkDoor2,PRODUCES,1,,,1.0
M1082MakeMudflaps,Base.M1082Mudflaps2,PRODUCES,1,,,1.0
M1082MakeBedTarp,Base.M1082Tarp2,PRODUCES,1,,,1.0
86oshkoshP19AMakeHood,Base.P19AEngineDoor2,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontDoor,Base.P19ACarFrontDoor2,PRODUCES,1,,,1.0
86oshkoshP19AMakeRoofHatch,Base.P19ARoofHatch2,PRODUCES,1,,,1.0
86oshkoshP19AMakeTrunkLid,Base.P19ATrunkDoor2,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontWindshield,Base.P19AWindshield2,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontSideWindow,Base.P19ASideWindow2,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontWindshieldArmor,Base.P19AWindshieldArmor,PRODUCES,1,,,1.0
86oshkoshP19AMakeFrontWindowArmor,Base.P19ACarFrontDoorArmor,PRODUCES,1,,,1.0
86oshkoshP19AMakeRoofrack,Base.P19ARoofrack,PRODUCES,1,,,1.0
86oshkoshP19AMakeSideTireMount,Base.P19ASpareMount1,PRODUCES,1,,,1.0
86oshkoshP19AMakeRoofTireMount,Base.P19ASpareMount2,PRODUCES,1,,,1.0
86oshkoshP19AMakeRearLeftFender,Base.P19AFenderLeft1,PRODUCES,1,,,1.0
86oshkoshP19AMakeRearLeftMakeshiftFender,Base.P19AFenderLeft2,PRODUCES,1,,,1.0
86oshkoshP19AMakeRearRightFender,Base.P19AFenderRight1,PRODUCES,1,,,1.0
86oshkoshP19AMakeRearRightMakeshiftFender,Base.P19AFenderRight2,PRODUCES,1,,,1.0
M1082MakeTrunkLid,Base.M1082TrunkDoor2,PRODUCES,1,,,1.0
M1082MakeMudflaps,Base.M1082Mudflaps2,PRODUCES,1,,,1.0
M1082MakeBedTarp,Base.M1082Tarp2,PRODUCES,1,,,1.0
ConvertFlashlightToLamp,Bicycle.Bicycle_Lamp,PRODUCES,1,,,1.0
ConvertLampToFlashlight,Base.HandTorch,PRODUCES,1,,,1.0
MakeWoodenBicycleCrate,Bicycle.Bicycle_Crate,PRODUCES,1,,,1.0
ConvertFrontWheel,Bicycle.Bicycle_StreetWheelFrontItem,PRODUCES,1,,,1.0
ConvertRearWheel,Bicycle.Bicycle_StreetWheelFrontItem,PRODUCES,1,,,1.0
RepairFlatStreetWheelFront,Bicycle.Bicycle_StreetWheelFrontItem,PRODUCES,1,,,1.0
RepairFlatStreetWheelRear,Bicycle.Bicycle_StreetWheelRearItem,PRODUCES,1,,,1.0
RepairFlatOffroadWheelFront,Bicycle.Bicycle_OffroadWheelFrontItem,PRODUCES,1,,,1.0
RepairFlatOffroadWheelRear,Bicycle.Bicycle_OffroadWheelRearItem,PRODUCES,1,,,1.0
ConvertFlashlightToLamp,Bicycle.Bicycle_Lamp,PRODUCES,1,,,1.0
ConvertLampToFlashlight,Base.HandTorch,PRODUCES,1,,,1.0
MakeWoodenBicycleCrate,Bicycle.Bicycle_Crate,PRODUCES,1,,,1.0
ConvertFrontWheel,Bicycle.Bicycle_StreetWheelRearItem,PRODUCES,1,,,1.0
ConvertRearWheel,Bicycle.Bicycle_StreetWheelFrontItem,PRODUCES,1,,,1.0
拆解简易木钳,Base.WoodenStick,PRODUCES,2,,,1.0
拆解简易木钳,Base.Rag,PRODUCES,1,,,1.0
89trooperMakeTire,Base.89trooperTire2,PRODUCES,1,,,1.0
89trooperMakeHood,Base.89trooperEngineDoor2,PRODUCES,1,,,1.0
89trooperMakeFrontDoor,Base.89trooperFrontDoor2,PRODUCES,1,,,1.0
89trooperMakeRearDoor,Base.89trooperRearDoor2,PRODUCES,1,,,1.0
89trooperMakeTrunkLid,Base.89trooperTrunkDoor2,PRODUCES,1,,,1.0
89trooperMakeFrontSeat,Base.89trooperSeatFront2,PRODUCES,1,,,1.0
89trooperMakeRearSeat,Base.89trooperSeatRear2,PRODUCES,1,,,1.0
89trooperMakeFrontWindshield,Base.89trooperWindshield2,PRODUCES,1,,,1.0
89trooperMakeSideWindow,Base.89trooperSideWindow2,PRODUCES,1,,,1.0
89trooperMakeRearWindshield,Base.89trooperRearWindshield2,PRODUCES,1,,,1.0
89trooperMakeFrontWindshieldArmor,Base.89trooperWindshieldArmor,PRODUCES,1,,,1.0
89trooperMakeFrontWindowArmor,Base.89trooperFrontDoorArmor,PRODUCES,1,,,1.0
89trooperMakeRearWindowArmor,Base.89trooperRearDoorArmor,PRODUCES,1,,,1.0
89trooperMakeBackWindowArmor,Base.89trooperBackWindowArmor,PRODUCES,1,,,1.0
89trooperMakeRearWindshieldArmor,Base.89trooperWindshieldRearArmor,PRODUCES,1,,,1.0
89trooperMakeFrontBullbar,Base.89trooperBullbarFrontA,PRODUCES,1,,,1.0
89trooperMakeReinforcedFrontBumper,Base.89trooperBullbarFrontB,PRODUCES,1,,,1.0
89trooperMakeRoofrack,Base.89trooperRoofrack2,PRODUCES,1,,,1.0
89trooperMakeMudflaps,Base.89trooperMudflaps2,PRODUCES,1,,,1.0
89trooperMakeSidesteps,Base.89trooperSideSteps2,PRODUCES,1,,,1.0
80sPickupMakeTire,Base.80sOffroadTireA,PRODUCES,1,,,1.0
82jeepJ10MakeHood,Base.82JeepJ10EngineDoor2,PRODUCES,1,,,1.0
82jeepJ10MakeFrontDoor,Base.82JeepJ10CarFrontDoor2,PRODUCES,1,,,1.0
82jeepJ10MakeTrunkLid,Base.82JeepJ10TrunkDoor2,PRODUCES,1,,,1.0
82jeepJ10MakeTopTrunkLid,Base.82JeepJ10TrunkDoorTop2,PRODUCES,1,,,1.0
82jeepJ10MakeFrontWindshield,Base.82JeepJ10Windshield2,PRODUCES,1,,,1.0
82jeepJ10MakeFrontSideWindow,Base.82JeepJ10WindowSide2,PRODUCES,1,,,1.0
82jeepJ10MakeRearWindshield,Base.82JeepJ10WindshieldRear2,PRODUCES,1,,,1.0
82jeepJ10MakeFrontBumper,Base.82JeepJ10BumperFront,PRODUCES,1,,,1.0
82jeepJ10MakeRearBumper,Base.82JeepJ10BumperRear,PRODUCES,1,,,1.0
82jeepJ10MakeReinforcedFrontBumper,Base.82JeepJ10BullbarFront,PRODUCES,1,,,1.0
82jeepJ10MakeBedCap,Base.82JeepJ10BedCover,PRODUCES,1,,,1.0
CleanBandageWithAlcohol,Base.mapper:ragType,PRODUCES,1,,,1.0
CutSheetWithClothes,Base.Sheet,PRODUCES,1,,,1.0
87toyotaMR2MakeTire,Base.87toyotaMR2TireT13,PRODUCES,1,,,1.0
87toyotaMR2MakeTire2,Base.87toyotaMR2TireT23,PRODUCES,1,,,1.0
87toyotaMR2MakeHood,Base.87toyotaMR2EngineDoor3,PRODUCES,1,,,1.0
87toyotaMR2MakeFrontDoor,Base.87toyotaMR2Door3,PRODUCES,1,,,1.0
87toyotaMR2MakeFrontTrunkLid,Base.87toyotaMR2FrontTrunkDoor3,PRODUCES,1,,,1.0
87toyotaMR2MakeRearTrunkLid,Base.87toyotaMR2RearTrunkDoor3,PRODUCES,1,,,1.0
87toyotaMR2MakeFrontSeat,Base.87toyotaMR2Seat3,PRODUCES,1,,,1.0
87toyotaMR2MakeFrontWindshield,Base.87toyotaMR2Windshield3,PRODUCES,1,,,1.0
87toyotaMR2MakeFrontSideWindow,Base.87toyotaMR2FrontSideWindow3,PRODUCES,1,,,1.0
87toyotaMR2MakeRearSideWindow,Base.87toyotaMR2RearSideWindow3,PRODUCES,1,,,1.0
87toyotaMR2MakeRearWindshield,Base.87toyotaMR2RearWindshield3,PRODUCES,1,,,1.0
87toyotaMR2MakeSunRoof,Base.87toyotaMR2Sunroof3,PRODUCES,1,,,1.0
87toyotaMR2MakeFrontWindshieldArmor,Base.87toyotaMR2WindshieldArmor,PRODUCES,1,,,1.0
87toyotaMR2MakeFrontWindowArmor,Base.87toyotaMR2WindowArmor,PRODUCES,1,,,1.0
87toyotaMR2MakeRearWindshieldArmor,Base.87toyotaMR2WindshieldRearArmor,PRODUCES,1,,,1.0
87toyotaMR2MakeRoofrack,Base.87toyotaMR2Roofrack3,PRODUCES,1,,,1.0
87toyotaMR2MakeFrontBullbar,Base.87toyotaMR2BullbarFrontA,PRODUCES,1,,,1.0
87toyotaMR2MakeReinforcedBumper,Base.87toyotaMR2BumperFrontA,PRODUCES,1,,,1.0
xxpontiacMakeTire1,Base.75grandPrixR215Tire1,PRODUCES,1,,,1.0
xxpontiacMakeTire3,Base.75grandPrixR217Tire3,PRODUCES,1,,,1.0
68firebirdMakeHood1,Base.68firebirdEngineDoor3,PRODUCES,1,,,1.0
68firebirdMakeHood2,Base.68firebirdRamAirEngineDoor3,PRODUCES,1,,,1.0
68firebirdMakeHood3,Base.68firebirdRamAirCustomEngineDoor3,PRODUCES,1,,,1.0
68firebirdMakeFrontDoor,Base.68firebirdFrontDoor3,PRODUCES,1,,,1.0
68firebirdMakeTrunkLid,Base.68firebirdTrunkDoor3,PRODUCES,1,,,1.0
68firebirdMakeFrontSeat,Base.68firebirdSeatFront3,PRODUCES,1,,,1.0
68firebirdMakeRearSeat,Base.68firebirdSeatRear3,PRODUCES,1,,,1.0
68firebirdMakeFrontWindshield,Base.68firebirdWindshield3,PRODUCES,1,,,1.0
68firebirdMakeFrontSideWindow,Base.68firebirdFrontSideWindow3,PRODUCES,1,,,1.0
68firebirdMakeRearSideWindow,Base.68firebirdRearSideWindow3,PRODUCES,1,,,1.0
68firebirdMakeRearWindshield,Base.68firebirdRearWindshield3,PRODUCES,1,,,1.0
68firebirdMakeFrontWindowArmor,Base.68firebirdFrontWindowArmor,PRODUCES,1,,,1.0
68firebirdMakeFrontWindshieldArmor,Base.68firebirdWindshieldArmor,PRODUCES,1,,,1.0
68firebirdMakeRearWindshieldArmor,Base.68firebirdWindshieldRearArmor,PRODUCES,1,,,1.0
68firebirdMakeFrontBumper,Base.68firebirdBumperFront,PRODUCES,1,,,1.0
68firebirdMakeRearBumper,Base.68firebirdBumperRear,PRODUCES,1,,,1.0
68firebirdMakeReinforcedFrontBumper,Base.68firebirdBumperFrontA,PRODUCES,1,,,1.0
68firebirdMakeReinforcedRearBumper,Base.68firebirdBumperRearA,PRODUCES,1,,,1.0
68firebirdMakeSmallVintageRoofrack,Base.OldSmallRoofrack3,PRODUCES,1,,,1.0
68firebirdMakeFoamSeal1,Base.68firebirdFoamSeal1,PRODUCES,1,,,1.0
68firebirdMakeFoamSeal3,Base.68firebirdFoamSeal3,PRODUCES,1,,,1.0
84mercW460MakeTire,Base.W460NormalTire2,PRODUCES,1,,,1.0
84mercW460MakeWideTire,Base.W460WideTire2,PRODUCES,1,,,1.0
84mercW460MakeModernTire,Base.W460ModernTire2,PRODUCES,1,,,1.0
84mercW460MakeMilitaryTire,Base.W460MilitaryTire2,PRODUCES,1,,,1.0
84mercW460MakeHood,Base.W460EngineDoor2,PRODUCES,1,,,1.0
84mercW460MakeFrontDoor,Base.W460CarFrontDoor2,PRODUCES,1,,,1.0
84mercW460MakeRearDoor,Base.W460CarRearDoor2,PRODUCES,1,,,1.0
84mercW460MakeTrunkLid,Base.W460TrunkDoor2,PRODUCES,1,,,1.0
84mercW460MakeSplitTrunkLid,Base.W460TrunkSplitDoor2,PRODUCES,1,,,1.0
84mercW460MakeFrontSeat,Base.W460CarSeatFront2,PRODUCES,1,,,1.0
84mercW460MakeRearSeat,Base.W460CarSeatRear2,PRODUCES,1,,,1.0
84mercW460MakeFrontWindshield,Base.W460Windshield2,PRODUCES,1,,,1.0
84mercW460MakeSideWindow,Base.W460SideWindow2,PRODUCES,1,,,1.0
84mercW460MakeRearWindshield,Base.W460RearWindshield2,PRODUCES,1,,,1.0
84mercW460MakeFrontWindshieldArmor,Base.W460WindshieldArmor1,PRODUCES,1,,,1.0
84mercW460MakeFrontWindowArmor,Base.W460CarFrontDoorArmor1,PRODUCES,1,,,1.0
84mercW460MakeRearWindowArmor,Base.W460CarRearDoorArmor1,PRODUCES,1,,,1.0
84mercW460MakeBackWindowArmor,Base.W460CarBackWindowArmor1,PRODUCES,1,,,1.0
84mercW460MakeRearWindshieldArmor,Base.W460WindshieldRearArmor1,PRODUCES,1,,,1.0
84mercW460MakeRearSplitWindshieldArmor,Base.W460WindshieldRearArmorM,PRODUCES,1,,,1.0
84mercW460MakeLightGuards,Base.W460Guards,PRODUCES,1,,,1.0
84mercW460MakeFrontBullbar,Base.W460Bullbar2,PRODUCES,1,,,1.0
84mercW460MakeFrontReinforcedBumper,Base.W460Bullbar3,PRODUCES,1,,,1.0
